Tag;Datum;Uhrzeit;Team (H);Team (A);Tore (H);Tore (A);HZ-Tore (H);HZ-Tore (A);;;;;;;;;;;;;;;;;;;;;;;;
Sa;20050319;15:30;Hertha BSC;Arminia Bielefeld;3;0;1;0;1'0;29;2'0;56;3'0;90;;;;;;;;;;;;;;;;;;
Sa;20050319;15:30;Hannover 96;Bor. Mönchengladbach;2;1;0;1;0'1;31;1'1;59;2'1;73;;;;;;;;;;;;;;;;;;
Sa;20050319;15:30;VfL Bochum;VfL Wolfsburg;5;1;4;0;1'0;15;2'0;24;3'0;37;4'0;39;5'0;57;5'1;73;;;;;;;;;;;;
Sa;20050319;15:30;Bayern München;Hansa Rostock;3;1;1;1;0'1;16;1'1;41;2'1;65;3'1;88;;;;;;;;;;;;;;;;
Sa;20050319;15:30;1. FC Nürnberg;Werder Bremen;1;2;0;2;0'1;22;0'2;45;1'2;69;;;;;;;;;;;;;;;;;;
So;20050320;17:30;VfB Stuttgart;SC Freiburg;1;0;1;0;1'0;20;;;;;;;;;;;;;;;;;;;;;;
So;20050320;17:30;1. FSV Mainz 05;FC Schalke 04;2;1;1;0;1'0;1;1'1;70;2'1;79;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;Hansa Rostock;1. FSV Mainz 05;2;0;1;0;1'0;41;2'0;58;;;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;VfL Wolfsburg;Bayern München;0;3;0;2;0'1;30;0'2;45;0'3;55;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;1. FC Kaiserslautern;Hannover 96;0;2;0;0;0'1;72;0'2;90;;;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;Arminia Bielefeld;Bayer 04 Leverkusen;1;0;0;0;1'0;65;;;;;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;SC Freiburg;Hamburger SV;1;1;1;1;1'0;19;1'1;41;;;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;Werder Bremen;VfB Stuttgart;1;2;0;0;0'1;48;1'1;52;1'2;87;;;;;;;;;;;;;;;;;;
Sa;20050402;15:30;FC Schalke 04;1. FC Nürnberg;4;1;3;0;1'0;24;2'0;36;3'0;40;3'1;55;4'1;74;;;;;;;;;;;;;;
So;20050403;17:30;Bor. Mönchengladbach;VfL Bochum;2;2;1;0;1'0;30;2'0;52;2'1;70;2'2;90;;;;;;;;;;;;;;;;
So;20050403;17:30;Borussia Dortmund;Hertha BSC;2;1;2;0;1'0;25;2'0;36;2'1;62;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;Hertha BSC;SC Freiburg;3;1;2;0;1'0;6;2'0;21;2'1;72;3'1;89;;;;;;;;;;;;;;;;
Sa;20050409;15:30;Bayer 04 Leverkusen;Borussia Dortmund;0;1;0;0;0'1;88;;;;;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;VfL Bochum;Hannover 96;1;0;0;0;1'0;56;;;;;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;Bayern München;Bor. Mönchengladbach;2;1;0;0;0'1;65;1'1;66;2'1;84;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;1. FSV Mainz 05;VfL Wolfsburg;0;2;0;0;0'1;64;0'2;78;;;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;VfB Stuttgart;FC Schalke 04;3;0;1;0;1'0;15;2'0;47;3'0;63;;;;;;;;;;;;;;;;;;
Sa;20050409;15:30;Hamburger SV;Werder Bremen;1;2;0;1;0'1;8;1'1;57;1'2;70;;;;;;;;;;;;;;;;;;
So;20050410;17:30;Arminia Bielefeld;1. FC Kaiserslautern;0;2;0;2;0'1;6;0'2;24;;;;;;;;;;;;;;;;;;;;
So;20050410;17:30;1. FC Nürnberg;Hansa Rostock;3;0;0;0;1'0;59;2'0;68;3'0;88;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;Bor. Mönchengladbach;1. FSV Mainz 05;1;1;0;0;1'0;51;1'1;90;;;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;Hannover 96;Bayern München;0;1;0;0;0'1;90;;;;;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;Borussia Dortmund;Arminia Bielefeld;1;1;1;0;1'0;15;1'1;85;;;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;SC Freiburg;Bayer 04 Leverkusen;1;3;1;1;0'1;26;1'1;37;1'2;66;1'3;83;;;;;;;;;;;;;;;;
Sa;20050416;15:30;Werder Bremen;Hertha BSC;0;1;0;1;0'1;30;;;;;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;FC Schalke 04;Hamburger SV;1;2;1;0;1'0;3;1'1;62;1'2;87;;;;;;;;;;;;;;;;;;
Sa;20050416;15:30;Hansa Rostock;VfB Stuttgart;2;1;1;0;1'0;39;1'1;46;2'1;74;;;;;;;;;;;;;;;;;;
So;20050417;17:30;1. FC Kaiserslautern;VfL Bochum;1;2;0;1;0'1;39;1'1;61;1'2;75;;;;;;;;;;;;;;;;;;
So;20050417;17:30;VfL Wolfsburg;1. FC Nürnberg;0;1;0;0;0'1;63;;;;;;;;;;;;;;;;;;;;;;
Sa;20050423;15:30;Borussia Dortmund;1. FC Kaiserslautern;4;2;2;2;0'1;4;1'1;12;2'1;28;2'2;42;3'2;61;4'2;74;;;;;;;;;;;;
Sa;20050423;15:30;Arminia Bielefeld;SC Freiburg;3;1;1;1;1'0;5;1'1;15;2'1;55;3'1;69;;;;;;;;;;;;;;;;
Sa;20050423;15:30;Bayern München;VfL Bochum;3;1;2;0;1'0;9;2'0;26;2'1;51;3'1;63;;;;;;;;;;;;;;;;
Sa;20050423;15:30;1. FSV Mainz 05;Hannover 96;2;0;1;0;1'0;23;2'0;80;;;;;;;;;;;;;;;;;;;;
Sa;20050423;15:30;VfB Stuttgart;VfL Wolfsburg;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Sa;20050423;15:30;Hamburger SV;Hansa Rostock;3;0;0;0;1'0;50;2'0;60;3'0;64;;;;;;;;;;;;;;;;;;
Sa;20050423;15:30;Hertha BSC;FC Schalke 04;4;1;2;1;1'0;5;1'1;17;2'1;35;3'1;50;4'1;58;;;;;;;;;;;;;;
So;20050424;17:30;1. FC Nürnberg;Bor. Mönchengladbach;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
So;20050424;17:30;Bayer 04 Leverkusen;Werder Bremen;2;1;2;1;1'0;3;2'0;37;2'1;38;;;;;;;;;;;;;;;;;;
Sa;20050430;15:30;VfL Bochum;1. FSV Mainz 05;2;6;1;1;0'1;6;1'1;26;1'2;60;1'3;65;1'4;68;1'5;77;1'6;84;2'6;87;;;;;;;;
Sa;20050430;15:30;1. FC Kaiserslautern;Bayern München;0;4;0;2;0'1;19;0'2;35;0'3;48;0'4;67;;;;;;;;;;;;;;;;
Sa;20050430;15:30;SC Freiburg;Borussia Dortmund;2;2;1;2;1'0;11;1'1;37;1'2;39;2'2;84;;;;;;;;;;;;;;;;
Sa;20050430;15:30;Werder Bremen;Arminia Bielefeld;3;0;1;0;1'0;39;2'0;53;3'0;78;;;;;;;;;;;;;;;;;;
Sa;20050430;15:30;FC Schalke 04;Bayer 04 Leverkusen;3;3;3;1;0'1;23;1'1;30;2'1;37;3'1;41;3'2;56;3'3;64;;;;;;;;;;;;
Sa;20050430;15:30;Hansa Rostock;Hertha BSC;2;1;1;0;1'0;45;2'0;70;2'1;74;;;;;;;;;;;;;;;;;;
Sa;20050430;15:30;Bor. Mönchengladbach;VfB Stuttgart;2;0;2;0;1'0;16;2'0;42;;;;;;;;;;;;;;;;;;;;
So;20050501;17:30;VfL Wolfsburg;Hamburger SV;1;0;1;0;1'0;41;;;;;;;;;;;;;;;;;;;;;;
So;20050501;17:30;Hannover 96;1. FC Nürnberg;1;0;0;0;1'0;87;;;;;;;;;;;;;;;;;;;;;;
Sa;20050507;15:30;SC Freiburg;1. FC Kaiserslautern;1;2;0;2;0'1;24;0'2;40;1'2;73;;;;;;;;;;;;;;;;;;
Sa;20050507;15:30;1. FSV Mainz 05;Bayern München;2;4;1;2;0'1;17;1'1;34;1'2;43;2'2;59;2'3;82;2'4;89;;;;;;;;;;;;
Sa;20050507;15:30;1. FC Nürnberg;VfL Bochum;2;1;1;0;1'0;21;2'0;84;2'1;90;;;;;;;;;;;;;;;;;;
Sa;20050507;15:30;VfB Stuttgart;Hannover 96;1;0;0;0;1'0;88;;;;;;;;;;;;;;;;;;;;;;
Sa;20050507;15:30;Hertha BSC;VfL Wolfsburg;3;1;0;1;0'1;17;1'1;66;2'1;84;3'1;88;;;;;;;;;;;;;;;;
Sa;20050507;15:30;Bayer 04 Leverkusen;Hansa Rostock;3;0;1;0;1'0;27;2'0;58;3'0;90;;;;;;;;;;;;;;;;;;
Sa;20050507;15:30;Arminia Bielefeld;FC Schalke 04;0;2;0;1;0'1;9;0'2;90;;;;;;;;;;;;;;;;;;;;
So;20050508;17:30;Hamburger SV;Bor. Mönchengladbach;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
So;20050508;17:30;Borussia Dortmund;Werder Bremen;1;0;1;0;1'0;32;;;;;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;1. FSV Mainz 05;1. FC Kaiserslautern;3;2;1;1;1'0;29;1'1;35;2'1;47;3'1;57;3'2;86;;;;;;;;;;;;;;
Sa;20050514;15:30;Werder Bremen;SC Freiburg;4;1;0;1;0'1;23;1'1;48;2'1;49;3'1;52;4'1;90;;;;;;;;;;;;;;
Sa;20050514;15:30;FC Schalke 04;Borussia Dortmund;1;2;1;2;0'1;17;1'1;19;1'2;43;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;Hansa Rostock;Arminia Bielefeld;1;1;1;1;0'1;20;1'1;26;;;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;VfL Wolfsburg;Bayer 04 Leverkusen;2;2;2;0;1'0;24;2'0;30;2'1;61;2'2;86;;;;;;;;;;;;;;;;
Sa;20050514;15:30;Bor. Mönchengladbach;Hertha BSC;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;Hannover 96;Hamburger SV;2;1;1;1;0'1;13;1'1;42;2'1;87;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;VfL Bochum;VfB Stuttgart;2;0;0;0;1'0;61;2'0;72;;;;;;;;;;;;;;;;;;;;
Sa;20050514;15:30;Bayern München;1. FC Nürnberg;6;3;5;0;1'0;8;2'0;24;3'0;31;4'0;41;5'0;44;5'1;51;6'1;78;6'2;80;6'3;83;;;;;;
Sa;20050521;15:30;1. FC Nürnberg;1. FSV Mainz 05;1;2;1;1;0'1;15;1'1;18;1'2;87;;;;;;;;;;;;;;;;;;
Sa;20050521;15:30;VfB Stuttgart;Bayern München;1;3;0;2;0'1;27;0'2;30;0'3;70;1'3;88;;;;;;;;;;;;;;;;
Sa;20050521;15:30;Hamburger SV;VfL Bochum;0;1;0;1;0'1;3;;;;;;;;;;;;;;;;;;;;;;
Sa;20050521;15:30;Hertha BSC;Hannover 96;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Sa;20050521;15:30;Bayer 04 Leverkusen;Bor. Mönchengladbach;5;1;1;1;0'1;2;1'1;41;2'1;58;3'1;59;4'1;61;5'1;69;;;;;;;;;;;;
Sa;20050521;15:30;Arminia Bielefeld;VfL Wolfsburg;1;2;1;1;1'0;35;1'1;42;1'2;55;;;;;;;;;;;;;;;;;;
Sa;20050521;15:30;Borussia Dortmund;Hansa Rostock;2;1;0;1;0'1;15;1'1;52;2'1;67;;;;;;;;;;;;;;;;;;
Sa;20050521;15:30;SC Freiburg;FC Schalke 04;2;3;1;1;0'1;6;1'1;11;1'2;55;2'2;78;2'3;89;;;;;;;;;;;;;;
Sa;20050521;15:30;1. FC Kaiserslautern;Werder Bremen;1;2;1;2;0'1;13;0'2;42;1'2;45;;;;;;;;;;;;;;;;;;
Fr;20050805;20:30;Bayern München;Bor. Mönchengladbach;3;0;1;0;1'0;28;2'0;86;3'0;89;;;;;;;;;;;;;;;;;;
Sa;20050806;15:30;1. FC Köln;1. FSV Mainz 05;1;0;0;0;1'0;87;;;;;;;;;;;;;;;;;;;;;;
Sa;20050806;15:30;MSV Duisburg;VfB Stuttgart;1;1;1;1;0'1;5;1'1;31;;;;;;;;;;;;;;;;;;;;
Sa;20050806;15:30;Hamburger SV;1. FC Nürnberg;3;0;2;0;1'0;3;2'0;45;3'0;59;;;;;;;;;;;;;;;;;;
Sa;20050806;15:30;VfL Wolfsburg;Borussia Dortmund;2;2;1;0;1'0;9;1'1;55;1'2;82;2'2;84;;;;;;;;;;;;;;;;
Sa;20050806;15:30;Werder Bremen;Arminia Bielefeld;5;2;3;2;1'0;1;1'1;12;2'1;18;2'2;31;3'2;36;4'2;82;5'2;84;;;;;;;;;;
Sa;20050806;15:30;Hannover 96;Hertha BSC;2;2;0;0;0'1;49;0'2;54;1'2;66;2'2;87;;;;;;;;;;;;;;;;
So;20050807;17:30;FC Schalke 04;1. FC Kaiserslautern;2;1;0;1;0'1;33;1'1;79;2'1;83;;;;;;;;;;;;;;;;;;
So;20050807;17:30;Eintracht Frankfurt;Bayer 04 Leverkusen;1;4;1;1;1'0;7;1'1;24;1'2;48;1'3;55;1'4;59;;;;;;;;;;;;;;
Sa;20050813;15:30;Bayer 04 Leverkusen;Bayern München;2;5;1;3;0'1;3;0'2;11;1'2;32;1'3;35;1'4;57;1'5;60;2'5;82;;;;;;;;;;
Sa;20050813;15:30;Bor. Mönchengladbach;VfL Wolfsburg;1;1;0;1;0'1;41;1'1;90;;;;;;;;;;;;;;;;;;;;
Sa;20050813;15:30;Borussia Dortmund;FC Schalke 04;1;2;1;1;1'0;17;1'1;23;1'2;56;;;;;;;;;;;;;;;;;;
Sa;20050813;15:30;Hertha BSC;Eintracht Frankfurt;2;0;0;0;1'0;53;2'0;78;;;;;;;;;;;;;;;;;;;;
Sa;20050813;15:30;1. FC Kaiserslautern;MSV Duisburg;5;3;2;1;1'0;2;1'1;21;2'1;27;3'1;58;3'2;63;3'3;66;4'3;68;5'3;80;;;;;;;;
Sa;20050813;15:30;1. FC Nürnberg;Hannover 96;1;1;0;1;0'1;7;1'1;89;;;;;;;;;;;;;;;;;;;;
Sa;20050813;15:30;Arminia Bielefeld;Hamburger SV;0;2;0;0;0'1;78;0'2;90;;;;;;;;;;;;;;;;;;;;
So;20050814;17:30;VfB Stuttgart;1. FC Köln;2;3;0;1;0'1;9;0'2;47;0'3;55;1'3;58;2'3;69;;;;;;;;;;;;;;
So;20050814;17:30;1. FSV Mainz 05;Werder Bremen;0;2;0;1;0'1;21;0'2;62;;;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;1. FC Köln;1. FC Kaiserslautern;2;3;0;1;0'1;19;0'2;79;1'2;81;2'2;90;2'3;90;;;;;;;;;;;;;;
Sa;20050827;15:30;FC Schalke 04;Bor. Mönchengladbach;1;1;0;1;0'1;42;1'1;53;;;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;Hamburger SV;Hannover 96;1;1;1;1;0'1;20;1'1;22;;;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;VfL Wolfsburg;Bayer 04 Leverkusen;2;1;1;1;0'1;22;1'1;39;2'1;53;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;Werder Bremen;VfB Stuttgart;1;1;1;0;1'0;40;1'1;50;;;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;Bayern München;Hertha BSC;3;0;0;0;1'0;47;2'0;85;3'0;87;;;;;;;;;;;;;;;;;;
Sa;20050827;15:30;Eintracht Frankfurt;1. FC Nürnberg;1;0;0;0;1'0;68;;;;;;;;;;;;;;;;;;;;;;
So;20050828;17:30;MSV Duisburg;Borussia Dortmund;1;1;0;0;0'1;61;1'1;80;;;;;;;;;;;;;;;;;;;;
So;20050828;17:30;Arminia Bielefeld;1. FSV Mainz 05;2;0;2;0;1'0;23;2'0;39;;;;;;;;;;;;;;;;;;;;
Sa;20050910;15:30;Bayer 04 Leverkusen;FC Schalke 04;1;1;0;0;1'0;73;1'1;85;;;;;;;;;;;;;;;;;;;;
Sa;20050910;15:30;Bor. Mönchengladbach;MSV Duisburg;2;1;1;1;1'0;5;1'1;9;2'1;66;;;;;;;;;;;;;;;;;;
Sa;20050910;15:30;1. FC Kaiserslautern;Werder Bremen;1;5;0;3;0'1;30;0'2;44;0'3;45;0'4;79;1'4;84;1'5;89;;;;;;;;;;;;
Sa;20050910;15:30;1. FC Nürnberg;Bayern München;1;2;1;1;1'0;19;1'1;21;1'2;60;;;;;;;;;;;;;;;;;;
Sa;20050910;15:30;VfB Stuttgart;Arminia Bielefeld;1;1;0;0;1'0;58;1'1;79;;;;;;;;;;;;;;;;;;;;
Sa;20050910;15:30;1. FSV Mainz 05;Hamburger SV;1;3;0;1;0'1;43;0'2;56;1'2;69;1'3;71;;;;;;;;;;;;;;;;
Sa;20050910;15:30;Hannover 96;Eintracht Frankfurt;2;0;1;0;1'0;32;2'0;63;;;;;;;;;;;;;;;;;;;;
So;20050911;17:30;Borussia Dortmund;1. FC Köln;2;1;1;0;1'0;25;2'0;73;2'1;90;;;;;;;;;;;;;;;;;;
So;20050911;17:30;Hertha BSC;VfL Wolfsburg;3;0;0;0;1'0;69;2'0;75;3'0;90;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;1. FC Köln;Bor. Mönchengladbach;2;1;2;0;1'0;12;2'0;29;2'1;81;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;Hamburger SV;Eintracht Frankfurt;1;1;0;0;1'0;85;1'1;90;;;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;VfL Wolfsburg;1. FC Nürnberg;1;1;1;0;1'0;15;1'1;87;;;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;Werder Bremen;Borussia Dortmund;3;2;1;1;0'1;8;1'1;37;2'1;54;2'2;69;3'2;78;;;;;;;;;;;;;;
Sa;20050917;15:30;Bayern München;Hannover 96;1;0;1;0;1'0;8;;;;;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;1. FSV Mainz 05;VfB Stuttgart;1;2;0;0;0'1;76;1'1;77;1'2;87;;;;;;;;;;;;;;;;;;
Sa;20050917;15:30;Arminia Bielefeld;1. FC Kaiserslautern;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
So;20050918;17:30;MSV Duisburg;Bayer 04 Leverkusen;1;3;1;2;1'0;30;1'1;36;1'2;40;1'3;88;;;;;;;;;;;;;;;;
So;20050918;17:30;FC Schalke 04;Hertha BSC;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Di;20050920;20:00;Bor. Mönchengladbach;Werder Bremen;2;1;0;1;0'1;21;1'1;53;2'1;60;;;;;;;;;;;;;;;;;;
Di;20050920;20:00;Borussia Dortmund;Arminia Bielefeld;2;0;1;0;1'0;26;2'0;83;;;;;;;;;;;;;;;;;;;;
Di;20050920;20:00;Eintracht Frankfurt;Bayern München;0;1;0;0;0'1;72;;;;;;;;;;;;;;;;;;;;;;
Di;20050920;20:00;Hannover 96;VfL Wolfsburg;2;4;1;4;0'1;10;0'2;14;0'3;27;1'3;30;1'4;33;2'4;89;;;;;;;;;;;;
Mi;20050921;20:00;Bayer 04 Leverkusen;1. FC Köln;2;1;1;0;1'0;23;2'0;66;2'1;76;;;;;;;;;;;;;;;;;;
Mi;20050921;20:00;Hertha BSC;MSV Duisburg;3;2;1;1;1'0;6;1'1;33;1'2;51;2'2;71;3'2;89;;;;;;;;;;;;;;
Mi;20050921;20:00;1. FC Kaiserslautern;1. FSV Mainz 05;0;2;0;1;0'1;38;0'2;90;;;;;;;;;;;;;;;;;;;;
Mi;20050921;20:00;1. FC Nürnberg;FC Schalke 04;1;1;1;0;1'0;21;1'1;65;;;;;;;;;;;;;;;;;;;;
Mi;20050921;20:00;VfB Stuttgart;Hamburger SV;1;2;0;1;0'1;32;1'1;53;1'2;88;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;MSV Duisburg;1. FC Nürnberg;1;0;1;0;1'0;28;;;;;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;FC Schalke 04;Hannover 96;2;0;0;0;1'0;58;2'0;65;;;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;Hamburger SV;Bayern München;2;0;1;0;1'0;10;2'0;62;;;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;VfL Wolfsburg;Eintracht Frankfurt;1;0;1;0;1'0;34;;;;;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;Werder Bremen;Bayer 04 Leverkusen;2;1;0;0;1'0;46;1'1;54;2'1;76;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;1. FSV Mainz 05;Borussia Dortmund;1;1;0;0;1'0;64;1'1;90;;;;;;;;;;;;;;;;;;;;
Sa;20050924;15:30;Arminia Bielefeld;Bor. Mönchengladbach;0;2;0;1;0'1;32;0'2;68;;;;;;;;;;;;;;;;;;;;
So;20050925;17:30;1. FC Köln;Hertha BSC;0;1;0;0;0'1;51;;;;;;;;;;;;;;;;;;;;;;
So;20050925;17:30;VfB Stuttgart;1. FC Kaiserslautern;1;0;1;0;1'0;10;;;;;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Bayer 04 Leverkusen;Arminia Bielefeld;1;1;0;0;0'1;60;1'1;84;;;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Bor. Mönchengladbach;1. FSV Mainz 05;1;0;1;0;1'0;32;;;;;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Hertha BSC;Werder Bremen;1;2;0;0;1'0;48;1'1;86;1'2;89;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;1. FC Nürnberg;1. FC Köln;2;1;1;0;1'0;32;2'0;67;2'1;76;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Bayern München;VfL Wolfsburg;2;0;0;0;1'0;66;2'0;89;;;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Eintracht Frankfurt;FC Schalke 04;0;1;0;0;0'1;65;;;;;;;;;;;;;;;;;;;;;;
Sa;20051001;15:30;Hannover 96;MSV Duisburg;1;1;1;1;1'0;8;1'1;14;;;;;;;;;;;;;;;;;;;;
So;20051002;17:30;Borussia Dortmund;VfB Stuttgart;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
So;20051002;17:30;1. FC Kaiserslautern;Hamburger SV;0;3;0;1;0'1;35;0'2;49;0'3;82;;;;;;;;;;;;;;;;;;
Sa;20051015;15:30;FC Schalke 04;Bayern München;1;1;0;1;0'1;19;1'1;90;;;;;;;;;;;;;;;;;;;;
Sa;20051015;15:30;Hamburger SV;VfL Wolfsburg;0;1;0;1;0'1;19;;;;;;;;;;;;;;;;;;;;;;
Sa;20051015;15:30;1. FC Kaiserslautern;Borussia Dortmund;3;3;1;3;0'1;7;1'1;13;1'2;16;1'3;40;2'3;57;3'3;78;;;;;;;;;;;;
Sa;20051015;15:30;Werder Bremen;1. FC Nürnberg;6;2;3;1;1'0;2;1'1;16;2'1;34;3'1;39;3'2;57;4'2;66;5'2;79;6'2;83;;;;;;;;
Sa;20051015;15:30;VfB Stuttgart;Bor. Mönchengladbach;1;1;0;1;0'1;17;1'1;89;;;;;;;;;;;;;;;;;;;;
Sa;20051015;15:30;1. FSV Mainz 05;Bayer 04 Leverkusen;3;1;0;0;1'0;55;2'0;60;3'0;74;3'1;78;;;;;;;;;;;;;;;;
Sa;20051015;15:30;Arminia Bielefeld;Hertha BSC;3;0;2;0;1'0;14;2'0;30;3'0;52;;;;;;;;;;;;;;;;;;
So;20051016;17:30;1. FC Köln;Hannover 96;1;4;0;0;1'0;46;1'1;48;1'2;52;1'3;55;1'4;69;;;;;;;;;;;;;;
So;20051016;17:30;MSV Duisburg;Eintracht Frankfurt;0;1;0;1;0'1;27;;;;;;;;;;;;;;;;;;;;;;
Sa;20051022;15:30;Bor. Mönchengladbach;1. FC Kaiserslautern;4;1;3;1;1'0;11;1'1;14;2'1;32;3'1;45;4'1;86;;;;;;;;;;;;;;
Sa;20051022;15:30;Hertha BSC;1. FSV Mainz 05;3;1;2;0;1'0;6;2'0;34;3'0;67;3'1;71;;;;;;;;;;;;;;;;
Sa;20051022;15:30;VfL Wolfsburg;FC Schalke 04;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
Sa;20051022;15:30;1. FC Nürnberg;Arminia Bielefeld;2;3;1;1;1'0;1;1'1;35;2'1;80;2'2;88;2'3;90;;;;;;;;;;;;;;
Sa;20051022;15:30;Bayern München;MSV Duisburg;4;0;2;0;1'0;27;2'0;33;3'0;59;4'0;90;;;;;;;;;;;;;;;;
Sa;20051022;15:30;Eintracht Frankfurt;1. FC Köln;6;3;4;1;1'0;2;1'1;5;2'1;8;3'1;28;4'1;35;4'2;54;5'2;77;6'2;89;6'3;90;;;;;;
Sa;20051022;15:30;Hannover 96;Werder Bremen;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;
So;20051023;17:30;Bayer 04 Leverkusen;VfB Stuttgart;1;1;0;0;1'0;56;1'1;72;;;;;;;;;;;;;;;;;;;;
So;20051023;17:30;Borussia Dortmund;Hamburger SV;1;1;0;0;1'0;58;1'1;74;;;;;;;;;;;;;;;;;;;;
Sa;20051029;15:30;1. FC Köln;Bayern München;1;2;1;0;1'0;28;1'1;53;1'2;74;;;;;;;;;;;;;;;;;;
Sa;20051029;15:30;MSV Duisburg;VfL Wolfsburg;1;0;0;0;1'0;57;;;;;;;;;;;;;;;;;;;;;;
Sa;20051029;15:30;Borussia Dortmund;Bor. Mönchengladbach;2;1;1;0;1'0;22;2'0;90;2'1;90;;;;;;;;;;;;;;;;;;
Sa;20051029;15:30;Hamburger SV;FC Schalke 04;1;0;1;0;1'0;19;;;;;;;;;;;;;;;;;;;;;;
Sa;20051029;15:30;1. FC Kaiserslautern;Bayer 04 Leverkusen;2;2;1;1;1'0;31;1'1;38;1'2;70;2'2;89;;;;;;;;;;;;;;;;
Sa;20051029;15:30;Werder Bremen;Eintracht Frankfurt;4;1;1;1;0'1;19;1'1;29;2'1;52;3'1;61;4'1;90;;;;;;;;;;;;;;
Sa;20051029;15:30;VfB Stuttgart;Hertha BSC;3;3;0;1;0'1;8;1'1;52;2'1;66;2'2;67;2'3;76;3'3;83;;;;;;;;;;;;
So;20051030;17:30;1. FSV Mainz 05;1. FC Nürnberg;4;1;3;1;1'0;9;2'0;11;2'1;14;3'1;45;4'1;52;;;;;;;;;;;;;;
So;20051030;17:30;Arminia Bielefeld;Hannover 96;4;1;1;0;1'0;1;2'0;52;2'1;54;3'1;68;4'1;84;;;;;;;;;;;;;;
Sa;20051105;15:30;Bayer 04 Leverkusen;Borussia Dortmund;2;1;1;0;1'0;33;1'1;68;2'1;85;;;;;;;;;;;;;;;;;;
Sa;20051105;15:30;FC Schalke 04;MSV Duisburg;3;0;1;0;1'0;13;2'0;67;3'0;86;;;;;;;;;;;;;;;;;;
Sa;20051105;15:30;Hertha BSC;1. FC Kaiserslautern;3;0;1;0;1'0;6;2'0;48;3'0;52;;;;;;;;;;;;;;;;;;
Sa;20051105;15:30;VfL Wolfsburg;1. FC Köln;1;1;1;0;1'0;42;1'1;88;;;;;;;;;;;;;;;;;;;;
Sa;20051105;15:30;Bayern München;Werder Bremen;3;1;3;1;0'1;1;1'1;3;2'1;34;3'1;44;;;;;;;;;;;;;;;;
Sa;20051105;15:30;Eintracht Frankfurt;Arminia Bielefeld;3;0;1;0;1'0;36;2'0;49;3'0;55;;;;;;;;;;;;;;;;;;
Sa;20051105;15:30;Hannover 96;1. FSV Mainz 05;2;2;0;1;0'1;31;0'2;65;1'2;85;2'2;90;;;;;;;;;;;;;;;;
